 year | state |              station_name               | jan_cnt | feb_cnt | mar_cnt | apr_cnt | may_cnt | jun_cnt | jul_cnt | aug_cnt | sep_cnt | oct_cnt | nov_cnt | dec_cnt | ttl_year 
------+-------+-----------------------------------------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+----------
 2020 | CO    | CITY OF COLORADO SPRINGS MUNICIPAL AP   |      12 |       8 |       5 |       3 |       2 |       1 |       0 |       0 |       1 |       7 |      10 |      11 |       60
 2020 | ME    | PORTLAND INTERNATIONAL JETPORT AP       |       6 |      11 |       7 |       4 |       2 |       0 |       0 |       2 |       3 |       3 |       6 |       7 |       51
 2020 | NH    | MANCHESTER AIRPORT                      |       7 |      12 |       8 |       3 |       1 |       0 |       0 |       1 |       3 |       1 |       6 |       9 |       51
 2020 | MA    | GEN E L LOGAN INTERNATIONAL AIRPORT     |       8 |      10 |       9 |       4 |       1 |       0 |       0 |       1 |       3 |       1 |       6 |       6 |       49
 2020 | ND    | HECTOR INTERNATIONAL AIRPORT            |       7 |       7 |       5 |       1 |       0 |       2 |       1 |       1 |       3 |       8 |       4 |       6 |       45
 2020 | CO    | DENVER INTERNATIONAL AIRPORT            |      11 |       6 |       4 |       0 |       3 |       1 |       0 |       0 |       1 |       7 |       7 |       4 |       44
 2020 | VT    | BURLINGTON INTERNATIONAL AIRPORT        |       6 |       8 |       6 |       4 |       1 |       0 |       0 |       2 |       3 |       1 |       8 |       4 |       43
 2020 | RI    | THEODORE F GREEN STATE AIRPORT          |       6 |       9 |       5 |       4 |       1 |       0 |       0 |       1 |       3 |       1 |       6 |       6 |       42
 2020 | AK    | TED STEVENS ANCHORAGE INTL              |       2 |       7 |       6 |       0 |       0 |       0 |       0 |       2 |       4 |       5 |      10 |       5 |       41
 2020 | WY    | NATRONA COUNTY INTERNATIONAL AP         |       7 |       4 |       4 |       1 |       3 |       0 |       0 |       0 |       0 |       9 |       9 |       4 |       41
 2020 | CT    | BRADLEY INTERNATIONAL AIRPORT           |       7 |       8 |       6 |       3 |       1 |       0 |       0 |       1 |       3 |       0 |       6 |       5 |       40
 2020 | NY    | ALBANY INTERNATIONAL AIRPORT            |       6 |       8 |       6 |       2 |       1 |       0 |       0 |       1 |       3 |       1 |       6 |       5 |       39
 2020 | AK    | JUNEAU INTERNATIONAL                    |       6 |       8 |       3 |       3 |       0 |       0 |       0 |       2 |       2 |       3 |       9 |       2 |       38
 2020 | NJ    | ATLANTIC CITY INTERNATIONAL AIRPORT     |       4 |       7 |       4 |       5 |       0 |       0 |       0 |       1 |       1 |       1 |       6 |       7 |       36
 2020 | NJ    | NEWARK LIBERTY INTERNATIONAL AP         |       5 |       6 |       4 |       4 |       0 |       0 |       0 |       1 |       3 |       1 |       6 |       5 |       35
 2020 | AK    | FAIRBANKS INTERNATIONAL                 |       2 |       7 |       6 |       0 |       0 |       0 |       0 |       1 |       4 |       4 |       7 |       3 |       34
 2020 | NJ    | TRENTON MERCER AIRPORT                  |       4 |       5 |       4 |       4 |       0 |       0 |       0 |       1 |       2 |       1 |       6 |       7 |       34
 2020 | NY    | JOHN F KENNEDY INTERNATIONAL AIRPORT    |       4 |       6 |       2 |       5 |       0 |       0 |       0 |       1 |       2 |       1 |       6 |       6 |       33
 2020 | NY    | SYRACUSE HANCOCK INTERNATIONAL AP       |       6 |       7 |       5 |       3 |       1 |       0 |       0 |       0 |       0 |       0 |       7 |       4 |       33
 2020 | PA    | PHILADELPHIA INTERNATIONAL AIRPORT      |       6 |       5 |       3 |       4 |       0 |       0 |       0 |       1 |       0 |       1 |       6 |       7 |       33
 2020 | NY    | BUFFALO NIAGARA INTERNATIONAL AP        |       6 |       6 |       6 |       3 |       0 |       0 |       0 |       0 |       0 |       0 |       7 |       5 |       33
 2020 | KS    | WICHITA EISENHOWER NATIONAL             |       8 |       4 |       5 |       3 |       2 |       1 |       0 |       0 |       0 |       3 |       3 |       3 |       32
 2020 | NY    | GREATER ROCHESTER INTERNATIONAL AP      |       5 |       7 |       6 |       3 |       0 |       0 |       0 |       0 |       0 |       0 |       6 |       5 |       32
 2020 | NE    | LINCOLN MUNICIPAL AIRPORT               |       8 |       5 |       4 |       2 |       0 |       0 |       0 |       0 |       0 |       4 |       5 |       4 |       32
 2020 | MT    | BILLINGS LOGAN INTERNATIONAL AIRPORT    |       4 |       6 |       2 |       2 |       2 |       1 |       0 |       0 |       0 |       6 |       6 |       3 |       32
 2020 | MN    | MINNEAPOLIS-ST PAUL INTERNATIONAL AP    |       6 |       5 |       3 |       0 |       1 |       0 |       1 |       1 |       2 |       4 |       5 |       4 |       32
 2020 | SD    | JOE FOSS FIELD AIRPORT                  |       7 |       6 |       4 |       1 |       0 |       0 |       0 |       0 |       1 |       4 |       5 |       4 |       32
 2020 | VA    | RONALD REAGAN WASHINGTON NATL AP        |       5 |       5 |       4 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       4 |       8 |       31
 2020 | NM    | ALBUQUERQUE INTL SUNPORT AIRPORT        |       7 |       6 |       2 |       2 |       0 |       0 |       0 |       0 |       1 |       1 |       4 |       8 |       31
 2020 | NY    | LA GUARDIA AIRPORT                      |       5 |       5 |       2 |       4 |       0 |       0 |       0 |       1 |       3 |       1 |       6 |       4 |       31
 2020 | MT    | GALLATIN FIELD AIRPORT                  |       6 |       4 |       0 |       1 |       1 |       0 |       0 |       0 |       0 |       7 |      10 |       2 |       31
 2020 | MN    | DULUTH INTERNATIONAL AIRPORT            |       6 |       4 |       1 |       2 |       0 |       0 |       1 |       1 |       3 |       6 |       3 |       3 |       30
 2020 | MD    | BALTIMORE-WASHINGTON INTL AIRPORT       |       5 |       5 |       3 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       4 |       7 |       29
 2020 | NE    | EPPLEY AIRFIELD AIRPORT                 |       7 |       4 |       5 |       2 |       0 |       0 |       1 |       0 |       0 |       3 |       3 |       4 |       29
 2020 | WI    | AUSTIN STRAUBEL INTERNATIONAL AP        |       5 |       3 |       3 |       0 |       0 |       1 |       0 |       1 |       2 |       6 |       4 |       3 |       28
 2020 | PA    | HARRISBURG INTERNATIONAL AIRPORT        |       3 |       5 |       3 |       3 |       0 |       0 |       0 |       0 |       1 |       1 |       4 |       7 |       27
 2020 | WA    | SEATTLE-TACOMA INTERNATIONAL AIRPORT    |       5 |       1 |       3 |       0 |       0 |       0 |       0 |       0 |       1 |       5 |       4 |       8 |       27
 2020 | WI    | GENERAL MITCHELL INTERNATIONAL AP       |       5 |       3 |       2 |       1 |       0 |       2 |       0 |       1 |       2 |       3 |       5 |       3 |       27
 2020 | VA    | CHARLOTTESVILLE ALBEMARLE ARPT          |       4 |       5 |       2 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       3 |       7 |       26
 2020 | VA    | WASHINGTON DULLES INTERNATIONAL AP      |       4 |       4 |       1 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       4 |       7 |       25
 2020 | VA    | RICHMOND INTERNATIONAL AIRPORT          |       3 |       4 |       1 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       4 |       8 |       25
 2020 | OH    | CLEVELAND-HOPKINS INTERNATIONAL AP      |       6 |       5 |       2 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       4 |       4 |       24
 2020 | MI    | GERALD R FORD INTERNATIONAL AIRPORT     |       7 |       4 |       2 |       1 |       0 |       0 |       0 |       0 |       2 |       2 |       3 |       3 |       24
 2020 | MI    | DETROIT METRO WAYNE COUNTY AIRPORT      |       4 |       6 |       4 |       1 |       0 |       0 |       0 |       0 |       0 |       2 |       3 |       4 |       24
 2020 | VA    | NWPT NEWS/WIMBURG INTL APT              |       3 |       3 |       1 |       3 |       0 |       0 |       0 |       1 |       0 |       1 |       4 |       7 |       23
 2020 | VA    | NORFOLK INTERNATIONAL AIRPORT           |       3 |       3 |       0 |       4 |       0 |       0 |       0 |       1 |       0 |       2 |       4 |       6 |       23
 2020 | IL    | CHICAGO O'HARE INTERNATIONAL AIRPORT    |       6 |       3 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       3 |       4 |       3 |       22
 2020 | OK    | WILL ROGERS WORLD AIRPORT               |       7 |       2 |       1 |       1 |       3 |       3 |       0 |       1 |       0 |       1 |       1 |       2 |       22
 2020 | IL    | CHICAGO MIDWAY INTL ARPT                |       5 |       3 |       2 |       0 |       0 |       1 |       0 |       0 |       1 |       3 |       4 |       3 |       22
 2020 | PA    | PITTSBURGH INTERNATIONAL AIRPORT        |       5 |       4 |       0 |       5 |       0 |       0 |       0 |       0 |       0 |       0 |       5 |       3 |       22
 2020 | MO    | KANSAS CITY INTERNATIONAL AIRPORT       |       7 |       2 |       2 |       1 |       0 |       1 |       0 |       0 |       0 |       0 |       4 |       4 |       21
 2020 | IA    | DES MOINES INTERNATIONAL AIRPORT        |       7 |       1 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       1 |       5 |       4 |       21
 2020 | NV    | RENO/TAHOE INTERNATIONAL AIRPORT        |       5 |       3 |       0 |       0 |       0 |       0 |       0 |       0 |       1 |       1 |       5 |       6 |       21
 2020 | IA    | EASTERN IOWA REGIONAL AIRPORT           |       5 |       1 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       2 |       5 |       4 |       20
 2020 | OH    | PORT COLUMBUS INTERNATIONAL AIRPORT     |       6 |       3 |       0 |       3 |       0 |       0 |       0 |       0 |       0 |       0 |       4 |       4 |       20
 2020 | WA    | SPOKANE INTERNATIONAL AIRPORT           |       2 |       2 |       1 |       0 |       2 |       0 |       0 |       0 |       0 |       4 |       5 |       4 |       20
 2020 | OH    | J.M.COX DAYTON INTERNATIONAL AIRPORT    |       6 |       5 |       0 |       2 |       1 |       0 |       0 |       0 |       1 |       0 |       2 |       2 |       19
 2020 | IN    | FORT WAYNE INTERNATIONAL AIRPORT        |       5 |       4 |       1 |       1 |       0 |       0 |       0 |       0 |       1 |       2 |       2 |       3 |       19
 2020 | TX    | EL PASO INTERNATIONAL AIRPORT           |       5 |       3 |       3 |       0 |       0 |       0 |       0 |       0 |       0 |       1 |       2 |       5 |       19
 2020 | KY    | CINCINNATI/NORTHERN KENTUCKY INTL AP    |       5 |       6 |       0 |       2 |       1 |       0 |       0 |       1 |       0 |       1 |       1 |       2 |       19
 2020 | OK    | TULSA INTERNATIONAL AIRPORT             |       6 |       3 |       1 |       2 |       1 |       0 |       1 |       0 |       0 |       0 |       2 |       2 |       18
 2020 | IN    | INDIANAPOLIS INTERNATIONAL AIRPORT      |       3 |       4 |       2 |       3 |       0 |       0 |       0 |       0 |       1 |       1 |       1 |       3 |       18
 2020 | UT    | SALT LAKE CITY INTERNATIONAL AIRPORT    |       3 |       3 |       0 |       0 |       0 |       2 |       0 |       0 |       2 |       0 |       7 |       1 |       18
 2020 | NC    | RALEIGH-DURHAM INTERNATIONAL AP         |       2 |       2 |       2 |       4 |       0 |       0 |       0 |       1 |       0 |       1 |       2 |       4 |       18
 2020 | MO    | LAMBERT-ST LOUIS INTERNATIONAL AP       |       3 |       2 |       1 |       2 |       1 |       1 |       0 |       0 |       0 |       1 |       3 |       3 |       17
 2020 | MD    | ANDREWS AIR FORCE BASE AIRPORT          |       3 |       2 |       1 |       1 |       0 |       0 |       0 |       0 |       0 |       2 |       3 |       4 |       16
 2020 | OR    | PORTLAND INTERNATIONAL AIRPORT          |       5 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       4 |       5 |       16
 2020 | KY    | LOUISVILLE INTL-STANDIFORD FIELD AP     |       4 |       4 |       0 |       3 |       0 |       0 |       0 |       0 |       0 |       1 |       1 |       2 |       15
 2020 | NC    | PIEDMONT TRIAD INTERNATIONAL AIRPORT    |       3 |       2 |       0 |       3 |       0 |       0 |       0 |       0 |       0 |       2 |       2 |       3 |       15
 2020 | WV    | YEAGER AIRPORT                          |       3 |       4 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       2 |       3 |       15
 2020 | IL    | ABRAHAM LINCOLN CAPITAL AIRPORT         |       2 |       1 |       0 |       1 |       1 |       0 |       0 |       1 |       1 |       2 |       2 |       3 |       14
 2020 | ID    | BOISE AIR TERMINAL/GOWEN FD AIRPORT     |       3 |       1 |       2 |       0 |       0 |       1 |       0 |       0 |       0 |       1 |       5 |       1 |       14
 2020 | TN    | NASHVILLE INTERNATIONAL AIRPORT         |       3 |       4 |       1 |       3 |       1 |       0 |       0 |       0 |       0 |       1 |       0 |       0 |       13
 2020 | NC    | WILMINGTON INTERNATIONAL AIRPORT        |       2 |       1 |       0 |       4 |       0 |       0 |       0 |       1 |       0 |       0 |       1 |       4 |       13
 2020 | NC    | CHARLOTTE/DOUGLAS INTERNATIONAL AP      |       3 |       0 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       1 |       5 |       12
 2020 | OR    | MAHLON SWEET FIELD AIRPORT              |       3 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       5 |       2 |       12
 2020 | GA    | HARTSFIELD-JACKSON ATLANTA INTL AP      |       0 |       1 |       0 |       3 |       1 |       0 |       0 |       0 |       0 |       1 |       2 |       3 |       11
 2020 | TX    | DALLAS/FT WORTH INTERNATIONAL AP        |       3 |       0 |       1 |       0 |       2 |       2 |       1 |       0 |       0 |       1 |       0 |       1 |       11
 2020 | AR    | LITTLE ROCK AFB AIRPORT                 |       2 |       4 |       0 |       1 |       1 |       2 |       0 |       0 |       0 |       0 |       1 |       0 |       11
 2020 | TN    | MEMPHIS INTERNATIONAL AIRPORT           |       2 |       2 |       1 |       4 |       1 |       0 |       0 |       0 |       0 |       1 |       0 |       0 |       11
 2020 | SC    | GREENVILLE-SPARTANBURG INTL AIRPORT     |       1 |       1 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       1 |       1 |       5 |       11
 2020 | AL    | HUNTSVILLE INTL/C.T.JONES FIELD AIRPORT |       2 |       1 |       1 |       3 |       1 |       0 |       1 |       0 |       0 |       1 |       0 |       0 |       10
 2020 | MS    | JACKSON INTERNATIONAL AIRPORT           |       0 |       2 |       1 |       3 |       0 |       0 |       0 |       0 |       0 |       1 |       0 |       2 |        9
 2020 | LA    | SHREVEPORT REGIONAL AIRPORT             |       0 |       0 |       1 |       2 |       1 |       1 |       0 |       1 |       0 |       0 |       0 |       2 |        8
 2020 | NV    | MCCARRAN INTERNATIONAL AIRPORT          |       2 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       3 |       0 |        7
 2020 | TX    | SAN ANTONIO INTERNATIONAL AIRPORT       |       1 |       1 |       0 |       1 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       1 |        6
 2020 | TX    | AUSTIN-BERGSTROM INTL AIRPORT           |       2 |       0 |       0 |       0 |       1 |       1 |       0 |       0 |       0 |       0 |       0 |       2 |        6
 2020 | SC    | CHARLESTON AFB/INTERNATIONAL AIRPORT    |       1 |       0 |       1 |       1 |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       2 |        6
 2020 | AL    | BIRMINGHAM INTERNATIONAL AIRPORT        |       0 |       0 |       1 |       2 |       1 |       0 |       0 |       0 |       0 |       1 |       0 |       1 |        6
 2020 | GA    | SAVANNAH/HILTON HEAD INTL AIRPORT       |       0 |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       0 |       0 |       1 |       2 |        4
 2020 | MS    | GULFPORT-BILOXI INTL ARPT               |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       0 |       0 |       2 |       0 |       1 |        4
 2020 | AZ    | TUCSON INTERNATIONAL AIRPORT            |       1 |       0 |       0 |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       0 |       1 |        3
 2020 | LA    | LOUIS ARMSTRONG NEW ORLEANS INTL AP     |       1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       2 |       0 |       0 |        3
 2020 | TX    | G BUSH INTERCONTINENTAL AP/HOUSTON AP   |       0 |       0 |       0 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        2
 2020 | CA    | LOS ANGELES INTERNATIONAL AIRPORT       |       0 |       0 |       2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        2
 2020 | AZ    | PHOENIX SKY HARBOR INTL AIRPORT         |       1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        1
 2020 | HI    | LIHUE AIRPORT                           |       0 |       1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        1
 2020 | FL    | PENSACOLA REGIONAL AIRPORT              |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        1
 2020 | FL    | FT LAUD/HOLLYWOOD INTL APT              |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | FRESNO YOSEMITE INTERNATIONAL AIRPORT   |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | J. WAYNE APT-ORANGE CO APT              |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | ONTARIO INTERNATIONAL ARPT              |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | SACRAMENTO INTL AIRPORT                 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | SAN DIEGO INTERNATIONAL AIRPORT         |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | SAN FRANCISCO INTERNATIONAL AIRPORT     |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | CA    | SANTA BARBARA MUNICIPAL AIRPORT         |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | FL    | JACKSONVILLE INTERNATIONAL AIRPORT      |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | FL    | MIAMI INTERNATIONAL AIRPORT             |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | FL    | ORLANDO INTERNATIONAL AIRPORT           |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | FL    | TAMPA INTERNATIONAL AIRPORT             |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | HI    | HONOLULU INTERNATIONAL AIRPORT          |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2020 | HI    | KAHULUI AIRPORT                         |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |        0
 2021 | CO    | CITY OF COLORADO SPRINGS MUNICIPAL AP   |       6 |      11 |       5 |       4 |       2 |       0 |       0 |       0 |       1 |       2 |      11 |      15 |       57
 2021 | AK    | JUNEAU INTERNATIONAL                    |      13 |       8 |       4 |       3 |       0 |       0 |       0 |       0 |       3 |       6 |      11 |       9 |       57
 2021 | CO    | DENVER INTERNATIONAL AIRPORT            |       7 |       6 |       4 |       3 |       0 |       0 |       0 |       0 |       0 |       4 |      10 |      13 |       47
 2021 | AK    | TED STEVENS ANCHORAGE INTL              |      13 |       4 |       3 |       3 |       0 |       0 |       0 |       0 |       3 |       7 |       3 |       6 |       42
 2021 | MA    | GEN E L LOGAN INTERNATIONAL AIRPORT     |       4 |       8 |       5 |       3 |       0 |       0 |       1 |       0 |       1 |       2 |       3 |      11 |       38
 2021 | ME    | PORTLAND INTERNATIONAL JETPORT AP       |       3 |       8 |       8 |       2 |       0 |       0 |       2 |       0 |       0 |       1 |       3 |      10 |       37
 2021 | NH    | MANCHESTER AIRPORT                      |       3 |       8 |       6 |       3 |       0 |       0 |       1 |       0 |       0 |       1 |       4 |      10 |       36
 2021 | NM    | ALBUQUERQUE INTL SUNPORT AIRPORT        |       7 |       6 |       5 |       4 |       2 |       0 |       0 |       0 |       1 |       3 |       1 |       7 |       36
 2021 | ND    | HECTOR INTERNATIONAL AIRPORT            |       2 |       3 |       5 |       2 |       1 |       0 |       0 |       2 |       1 |       3 |       7 |      10 |       36
 2021 | RI    | THEODORE F GREEN STATE AIRPORT          |       4 |       8 |       3 |       2 |       0 |       0 |       1 |       0 |       1 |       1 |       3 |      11 |       34
 2021 | MT    | GALLATIN FIELD AIRPORT                  |       3 |       7 |       5 |       3 |       1 |       2 |       1 |       0 |       0 |       3 |       2 |       6 |       33
 2021 | VT    | BURLINGTON INTERNATIONAL AIRPORT        |       5 |       8 |       4 |       1 |       0 |       0 |       0 |       0 |       0 |       0 |       3 |      11 |       32
 2021 | AK    | FAIRBANKS INTERNATIONAL                 |       8 |       3 |       5 |       2 |       0 |       0 |       0 |       0 |       1 |       2 |       1 |       9 |       31
 2021 | NY    | JOHN F KENNEDY INTERNATIONAL AIRPORT    |       4 |       7 |       3 |       1 |       0 |       0 |       1 |       0 |       1 |       1 |       3 |       9 |       30
 2021 | MN    | MINNEAPOLIS-ST PAUL INTERNATIONAL AP    |       2 |       4 |       4 |       0 |       2 |       0 |       0 |       0 |       0 |       1 |       7 |      10 |       30
 2021 | NY    | LA GUARDIA AIRPORT                      |       3 |       7 |       3 |       1 |       0 |       0 |       0 |       0 |       2 |       1 |       3 |      10 |       30
 2021 | CT    | BRADLEY INTERNATIONAL AIRPORT           |       4 |       6 |       3 |       1 |       0 |       0 |       0 |       0 |       0 |       1 |       4 |      11 |       30
 2021 | SD    | JOE FOSS FIELD AIRPORT                  |       2 |       3 |       3 |       1 |       1 |       0 |       0 |       0 |       0 |       2 |       7 |      10 |       29
 2021 | WY    | NATRONA COUNTY INTERNATIONAL AP         |       2 |       4 |       3 |       5 |       2 |       0 |       0 |       0 |       1 |       0 |       3 |       9 |       29
 2021 | MT    | BILLINGS LOGAN INTERNATIONAL AIRPORT    |       2 |       4 |       5 |       4 |       2 |       1 |       0 |       0 |       0 |       0 |       2 |       9 |       29
 2021 | MN    | DULUTH INTERNATIONAL AIRPORT            |       2 |       4 |       5 |       0 |       2 |       0 |       0 |       0 |       1 |       1 |       5 |       9 |       29
 2021 | MI    | GERALD R FORD INTERNATIONAL AIRPORT     |       5 |       6 |       3 |       1 |       2 |       2 |       0 |       0 |       0 |       0 |       1 |       9 |       29
 2021 | NE    | EPPLEY AIRFIELD AIRPORT                 |       3 |       5 |       4 |       1 |       1 |       0 |       0 |       0 |       0 |       1 |       5 |       8 |       28
 2021 | NY    | ALBANY INTERNATIONAL AIRPORT            |       3 |       7 |       4 |       0 |       0 |       0 |       1 |       0 |       0 |       0 |       3 |      10 |       28
 2021 | MI    | DETROIT METRO WAYNE COUNTY AIRPORT      |       3 |       7 |       5 |       0 |       1 |       1 |       0 |       0 |       0 |       0 |       1 |      10 |       28
 2021 | NJ    | NEWARK LIBERTY INTERNATIONAL AP         |       4 |       6 |       3 |       1 |       0 |       0 |       0 |       0 |       1 |       1 |       3 |       9 |       28
 2021 | IL    | CHICAGO O'HARE INTERNATIONAL AIRPORT    |       5 |       6 |       2 |       1 |       2 |       0 |       0 |       1 |       0 |       0 |       2 |       8 |       27
 2021 | WI    | GENERAL MITCHELL INTERNATIONAL AP       |       3 |       5 |       3 |       1 |       2 |       2 |       0 |       0 |       0 |       0 |       2 |       9 |       27
 2021 | NY    | GREATER ROCHESTER INTERNATIONAL AP      |       4 |       7 |       4 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |       1 |      11 |       27
 2021 | NY    | BUFFALO NIAGARA INTERNATIONAL AP        |       3 |       7 |       2 |       0 |       1 |       0 |       0 |       0 |       0 |       0 |       2 |      12 |       27
 2021 | IA    | DES MOINES INTERNATIONAL AIRPORT        |       3 |       5 |       4 |       2 |       0 |       1 |       0 |       0 |       0 |       0 |       4 |       8 |       27
 2021 | IA    | EASTERN IOWA REGIONAL AIRPORT           |       2 |       5 |       3 |       2 |       1 |       0 |       0 |       0 |       0 |       0 |       4 |      10 |       27
 2021 | IL    | CHICAGO MIDWAY INTL ARPT                |       5 |       6 |       1 |       1 |       2 |       0 |       0 |       0 |       0 |       0 |       3 |       9 |       27
 2021 | NJ    | ATLANTIC CITY INTERNATIONAL AIRPORT     |       3 |       7 |       3 |       2 |       1 |       0 |       1 |       0 |       0 |       1 |       2 |       6 |       26
 2021 | NE    | LINCOLN MUNICIPAL AIRPORT               |       2 |       5 |       2 |       1 |       1 |       0 |       0 |       1 |       0 |       1 |       5 |       7 |       25
 2021 | IN    | INDIANAPOLIS INTERNATIONAL AIRPORT      |       5 |       7 |       2 |       1 |       1 |       0 |       0 |       0 |       0 |       1 |       0 |       8 |       25
